"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"QnXAZbD4FloGEA0swYwySzLSG+MI1A1O481he5GJags=","QnXAZbD4FloGEA0swYwySzLSG+MI1A1O481he5GJags=","QnXAZbD4FloGEA0swYwySzLSG+MI1A1O481he5GJags=","","Aficionado del Ame🦅
 #RedAMLO","","211","273","2019-08-08","es"
"I40jFWUGmI3yUx8aVwTuSsL4PvCYMf6ReIIQY6WII=","I40jFWUGmI3yUx8aVwTuSsL4PvCYMf6ReIIQY6WII=","I40jFWUGmI3yUx8aVwTuSsL4PvCYMf6ReIIQY6WII=","","Y si lo encuentro ¿qué te hago? | No tengo miedo en decir lo que pienso | Feminista | Madre chingona. 👊","","175","240","2019-08-11","es"
"e7hm2WurMn6bARZ+nY0zcDGuvOjeEmNKEFHKD48=","e7hm2WurMn6bARZ+nY0zcDGuvOjeEmNKEFHKD48=","e7hm2WurMn6bARZ+nY0zcDGuvOjeEmNKEFHKD48=","Mexico","Me pusieron Román por romántico.....","","26","78","2019-08-20","en"
"02Jb6tcN10i4NXRom0kpr96d1WJLWMS6kVRpPaQeayM=","02Jb6tcN10i4NXRom0kpr96d1WJLWMS6kVRpPaQeayM=","02Jb6tcN10i4NXRom0kpr96d1WJLWMS6kVRpPaQeayM=","","","","0","0","2019-08-07","en"
"fR+vt3xpOS8DtNK8VS4vHIGOikjGoCFiJNtc6ldQiM=","fR+vt3xpOS8DtNK8VS4vHIGOikjGoCFiJNtc6ldQiM=","fR+vt3xpOS8DtNK8VS4vHIGOikjGoCFiJNtc6ldQiM=","","Hola","","16","23","2020-08-06","en"
"vuMgUS+Knq6HZb0+SesZU4AEApSzId+z3yK6JYCbI0=","vuMgUS+Knq6HZb0+SesZU4AEApSzId+z3yK6JYCbI0=","vuMgUS+Knq6HZb0+SesZU4AEApSzId+z3yK6JYCbI0=","","","","0","0","2020-11-06","en"
"wnZpsznRkZIYoTJSh8oklQQEU6cwJhJnCIPO9OixVc=","wnZpsznRkZIYoTJSh8oklQQEU6cwJhJnCIPO9OixVc=","wnZpsznRkZIYoTJSh8oklQQEU6cwJhJnCIPO9OixVc=","","Ser de luz ✨.

#FRENAAA","","66","93","2020-05-13","en"
"W7iLTXLIN0geZoZDfqU6rgHefKgZlu0386msbVKNMU=","W7iLTXLIN0geZoZDfqU6rgHefKgZlu0386msbVKNMU=","W7iLTXLIN0geZoZDfqU6rgHefKgZlu0386msbVKNMU=","","Aquí ando. #Frenaaa","","4","30","2020-11-06","en"
"nsI7agWUkHM+CAIZkDquNyVSwEVWDz7ONBOLD3+WG0=","nsI7agWUkHM+CAIZkDquNyVSwEVWDz7ONBOLD3+WG0=","nsI7agWUkHM+CAIZkDquNyVSwEVWDz7ONBOLD3+WG0=","","Sino me conoces, ¿cómo te vas a enamorar?
#RedAMLOVE #RedAMLO #Redchairomx","","100","184","2019-08-10","en"
"eMWQ+d6D9UYW+SAc0L8yRulCX28UTlrhVGfgrqI89XQ=","eMWQ+d6D9UYW+SAc0L8yRulCX28UTlrhVGfgrqI89XQ=","eMWQ+d6D9UYW+SAc0L8yRulCX28UTlrhVGfgrqI89XQ=","","Hola","","6","22","2020-08-06","en"
"CM3cZiTSkBle+ENLi1ST0rhOv5hRRzbGa5x3yJrIMkg=","CM3cZiTSkBle+ENLi1ST0rhOv5hRRzbGa5x3yJrIMkg=","CM3cZiTSkBle+ENLi1ST0rhOv5hRRzbGa5x3yJrIMkg=","","Enamorada...","","61","118","2020-05-18","en"
"UYKcYbtIO1XMihxk5KRByE9yQPyIi1GOHI9YMmy1V6A=","UYKcYbtIO1XMihxk5KRByE9yQPyIi1GOHI9YMmy1V6A=","UYKcYbtIO1XMihxk5KRByE9yQPyIi1GOHI9YMmy1V6A=","","En equilibrio con mi todo.","","124","141","2020-01-02","en"
"FBLJFHHn0KK4dnXUfPYdudbw53Gb4tG3KlOuCRX6n8=","FBLJFHHn0KK4dnXUfPYdudbw53Gb4tG3KlOuCRX6n8=","FBLJFHHn0KK4dnXUfPYdudbw53Gb4tG3KlOuCRX6n8=","","Noticias de Cultura Digital, Tendencias, Tecnología, Videojuegos, Películas y Comics, ingenieria, celulares, tablets, computadoras, novedades, pop.","https://t.co/yIKvItHyfc","226","368","2019-08-12","es"
"rBgW3X7eKZBeZt0Idrpj906DLDzeW++aIbFiI772aWc=","rBgW3X7eKZBeZt0Idrpj906DLDzeW++aIbFiI772aWc=","rBgW3X7eKZBeZt0Idrpj906DLDzeW++aIbFiI772aWc=","","Orgullosa del cambio. 
De pensamiento libre. 
#AntropologíaSocial

#RedAMLO
#AMLOVE","","35","41","2020-08-06","en"
"8FIJnwNnWKriGOJOFWPbgn3Na46ljtXq0snNfWvyrY=","8FIJnwNnWKriGOJOFWPbgn3Na46ljtXq0snNfWvyrY=","8FIJnwNnWKriGOJOFWPbgn3Na46ljtXq0snNfWvyrY=","","A veces diseñadora, a veces cuenta chistes.🎨🖌️

#FRENAAA
#BOA","","24","55","2020-07-17","en"
"KTqeMMKGOsMazuwp1E5PRbULsRsdkrFATbSZv7VYco=","KTqeMMKGOsMazuwp1E5PRbULsRsdkrFATbSZv7VYco=","KTqeMMKGOsMazuwp1E5PRbULsRsdkrFATbSZv7VYco=","","","","0","0","2020-01-02","en"
"9v0USRmI9zSNpqLGVwkE2EFQEB511S++lh99xThOZvQ=","9v0USRmI9zSNpqLGVwkE2EFQEB511S++lh99xThOZvQ=","9v0USRmI9zSNpqLGVwkE2EFQEB511S++lh99xThOZvQ=","","Agente de cambio en esta sociedad prostituida en la política de antaño.
#RedAMLO #AMLOVER #EsUnHonorEstarConObrador","","65","73","2020-06-11","en"
"vqYlNRbhD3BFkHqR3Uv+Pgv7lSHhR8O8adtX94ME30=","vqYlNRbhD3BFkHqR3Uv+Pgv7lSHhR8O8adtX94ME30=","vqYlNRbhD3BFkHqR3Uv+Pgv7lSHhR8O8adtX94ME30=","Estoy en todas partes","Mascota de tiempo completo pero te vigilo en silencio, cuéntame tus penas, mi humano y yo podemos hacer un cambio en nuestro país, usa #MishiDenuncia 🐱","","166","188","2019-08-19","es"
"mgkPHIW85GEnGrXxzRWNNyif4mzBRIjuzWHs5q6OS6E=","mgkPHIW85GEnGrXxzRWNNyif4mzBRIjuzWHs5q6OS6E=","mgkPHIW85GEnGrXxzRWNNyif4mzBRIjuzWHs5q6OS6E=","","","","419","504","2019-08-03","es"
"ijxntCgCmT9MSfwjAsRG+Klz0EJM4F3pIqVqgEZHGUk=","ijxntCgCmT9MSfwjAsRG+Klz0EJM4F3pIqVqgEZHGUk=","ijxntCgCmT9MSfwjAsRG+Klz0EJM4F3pIqVqgEZHGUk=","","","","1","15","2019-07-31","en"
"7NovelbhXVOrzNvzipIJqKasVSvJdWE4dY4XMWm9ri4=","7NovelbhXVOrzNvzipIJqKasVSvJdWE4dY4XMWm9ri4=","7NovelbhXVOrzNvzipIJqKasVSvJdWE4dY4XMWm9ri4=","","Viajar es lo mío.","","41","45","2019-07-31","en"
"WDLz9YpDd1ESFHd19vtcnUwcD+PY+tdnY0EPjzdzIY=","WDLz9YpDd1ESFHd19vtcnUwcD+PY+tdnY0EPjzdzIY=","WDLz9YpDd1ESFHd19vtcnUwcD+PY+tdnY0EPjzdzIY=","","Ni creída, ni accesible, simplemente, yo. #AMLOVER #REDAMLO","","15","16","2019-11-13","en"
"YF9JlX6jgFipBoB7j8UtwDk0hUy9utr8zkAxAK1ltM=","YF9JlX6jgFipBoB7j8UtwDk0hUy9utr8zkAxAK1ltM=","YF9JlX6jgFipBoB7j8UtwDk0hUy9utr8zkAxAK1ltM=","","Cara de niño, mentalidad de señor.","","36","75","2019-09-11","en"
"orHwiBYKu9NAhRQKkAUVUyi2wzzWfzzFVnWTP2ZeccI=","orHwiBYKu9NAhRQKkAUVUyi2wzzWfzzFVnWTP2ZeccI=","orHwiBYKu9NAhRQKkAUVUyi2wzzWfzzFVnWTP2ZeccI=","","#RedAMLOVE #AMLOLujodePresidente","","150","197","2020-05-13","en"
"DkBiNy7nyqbXNHKEDGeMDVjz5j0pik5kNsKO1Y9SFbw=","DkBiNy7nyqbXNHKEDGeMDVjz5j0pik5kNsKO1Y9SFbw=","DkBiNy7nyqbXNHKEDGeMDVjz5j0pik5kNsKO1Y9SFbw=","","Camino la ciudad con mi guitarra sin molestar a nadie","","29","110","2019-12-11","en"
"+IzkYLIluIvLqCfeg2XnWVqwO5u9q1GxyMJRBoy+J9U=","+IzkYLIluIvLqCfeg2XnWVqwO5u9q1GxyMJRBoy+J9U=","+IzkYLIluIvLqCfeg2XnWVqwO5u9q1GxyMJRBoy+J9U=","Culiacán, Sinaloa","Soy amante del #motocross, mi familia y mi perro mati. Siempre #tomateros ⚾️ #FRENAAA #AntiAMLO","","204","305","2020-01-02","en"
"d1SguruG6hJ4aJOjEigMcjiIIRFsfOMgQ98xY+cGPX0=","d1SguruG6hJ4aJOjEigMcjiIIRFsfOMgQ98xY+cGPX0=","d1SguruG6hJ4aJOjEigMcjiIIRFsfOMgQ98xY+cGPX0=","","#RedAMLOVE #RedAMLO No te preocupes AMLO, que la 4T un soldado en cada hijo te dio","","276","385","2019-08-12","es"
"ODWJ7z4bwfo0mceNJSniwsRpog5LdZO1mxDXBoFS+4=","ODWJ7z4bwfo0mceNJSniwsRpog5LdZO1mxDXBoFS+4=","ODWJ7z4bwfo0mceNJSniwsRpog5LdZO1mxDXBoFS+4=","Ciudad de las montañas ","Durango Power 🦂 / Vivo en la Ciudad de las montañas
#FRENAAA / Fan de @LeyendasPodcast","","86","93","2020-06-10","en"
"eCrJTL9QJmQdnVpzth8WdYIkrlbF22MgKlluw+fqKro=","eCrJTL9QJmQdnVpzth8WdYIkrlbF22MgKlluw+fqKro=","eCrJTL9QJmQdnVpzth8WdYIkrlbF22MgKlluw+fqKro=","","Cuando sientas que encontraste esa razón en tu vida, conservarla.","","17","130","2019-08-12","en"
"240890887","El vaquero político","vaqueropolitico","Hermosillo, Son.","Ni chairos ni fifís, aquí se manda a chingar a su madre parejo, así que no digas una pendejada. No mensajes directos.","","17029","51","2011-01-21","es"
"qX7G8vACWVyDYCpCOJ92iTxgLHrsFgfmEZ0+lC16sE=","qX7G8vACWVyDYCpCOJ92iTxgLHrsFgfmEZ0+lC16sE=","qX7G8vACWVyDYCpCOJ92iTxgLHrsFgfmEZ0+lC16sE=","","Toda la información de tus deportes favoritos, aquí. ⚽️🏀 🏈 ⚾️","","275","346","2019-08-08","en"
"SB9pPIWDlXvvXEWuDxoDnsWXK5ey4pAuvpb84c8gIOU=","SB9pPIWDlXvvXEWuDxoDnsWXK5ey4pAuvpb84c8gIOU=","SB9pPIWDlXvvXEWuDxoDnsWXK5ey4pAuvpb84c8gIOU=","","Visca Barça","","38","68","2019-09-25","en"
"pSb2LAYScguwUs1soLfQ3SlR88NbsDigeJMOfWySReI=","pSb2LAYScguwUs1soLfQ3SlR88NbsDigeJMOfWySReI=","pSb2LAYScguwUs1soLfQ3SlR88NbsDigeJMOfWySReI=","","","","0","0","2019-07-31","en"
"RVJGn64RhBR5THGPwcwoQZY3g0rCgsEBAi40yMSUNaE=","RVJGn64RhBR5THGPwcwoQZY3g0rCgsEBAi40yMSUNaE=","RVJGn64RhBR5THGPwcwoQZY3g0rCgsEBAi40yMSUNaE=","Mexico","El amor de una madre es el impulso que permite al ser humano llegar a lo imposible…","","97","192","2020-05-13","es"
"L5JHm8a66ZiFbAYaMON9atTy7CF20VVLfDg0fgpIPyg=","L5JHm8a66ZiFbAYaMON9atTy7CF20VVLfDg0fgpIPyg=","L5JHm8a66ZiFbAYaMON9atTy7CF20VVLfDg0fgpIPyg=","","Dios siempre pone todo en su lugar. #AMLOLujoDePresidente #REDAMLO #AMLOVER Vivo en #Tlaxcala","","18","42","2020-12-29","en"
"t7wBqCkYtW3WzK+DjIHFRy8L3vS9Qx0YiD7ZvTimQ=","t7wBqCkYtW3WzK+DjIHFRy8L3vS9Qx0YiD7ZvTimQ=","t7wBqCkYtW3WzK+DjIHFRy8L3vS9Qx0YiD7ZvTimQ=","","La playa y yo somos uno mismo.🌊","","172","241","2019-08-09","es"
"hnC6lJrpQcAY6wr0M6jIgLtQ8LgdTKSaemX1g6fAg=","hnC6lJrpQcAY6wr0M6jIgLtQ8LgdTKSaemX1g6fAg=","hnC6lJrpQcAY6wr0M6jIgLtQ8LgdTKSaemX1g6fAg=","Puebla","Soy militar y el amor de tu vida de tiempo completo. Creo en el cambio de #AMLO y por eso estoy con #REDAMLO. Me gusta andar en bici y el vicio en exceso.","","36","62","2020-12-28","en"
"47Jmw+AJeYBYV5iEyaQO28y6ISHnsH6yg6pnpWpxwoA=","47Jmw+AJeYBYV5iEyaQO28y6ISHnsH6yg6pnpWpxwoA=","47Jmw+AJeYBYV5iEyaQO28y6ISHnsH6yg6pnpWpxwoA=","","#NiUnaMas💜
🇲🇽México - Cuba🇨🇺
Si tocan a una, nos levantamos todas.
100% Anti Amlo","","31","38","2020-07-20","es"
"ap49g4zhaeazfsRHOI4x1Rspg+daVCMWESSoxp71ok=","ap49g4zhaeazfsRHOI4x1Rspg+daVCMWESSoxp71ok=","ap49g4zhaeazfsRHOI4x1Rspg+daVCMWESSoxp71ok=","","HOLA | 22 | MX","","10","29","2020-11-11","en"
