Native Domain,Extension,TLD Type,Country,Registration Date,Last Change,Expiration Date,Registered,Registrar,Domain Lock,Domain Status,DNSSEC,Root # A Records,Root A,Root # AAAA Records,Root AAAA,Root # MX Records,Root MX,ROOT # TXT RECORDS,ROOT TXT,SPF,DMARC,WWW # A Records,WWW A,WWW CNAME,Nameservers,SSL Root Active,SSL Root Provider,SSL Root Expires,SSL Root Other Names,SSL WWW Active,SSL WWW Provider,SSL WWW Expires,SSL WWW Other Names,Root HTTP Code,Has Root URLF?,Root URLF Type,Root resolves to,Root Page Title,WWW HTTP Code,Has WWW URLF?,WWW URLF Type,WWW resolves to,WWW Page Title,Registrant Email,Registrant Name,Registrant Org,Registrant Address,Registrant City,Registrant Province,Registrant Postal,Registrant Country,Registrant Phone,Admin Email,Admin Name,Admin Org,Tech Email,Tech Name,Tech Org
swdallasnews.com,com,core,gTLD,2019-08-30T15:05:15+00:00,2019-10-25T14:54:21+00:00,2020-08-30T15:05:15+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.213.234.4,swdallasnews.com.,"ns-1436.awsdns-51.org.,ns-1936.awsdns-50.co.uk.,ns-260.awsdns-32.com.,ns-793.awsdns-35.net.",TRUE,Sectigo Limited,2021-01-14T23:59:59+00:00,"swdallasnews.com,www.swdallasnews.com",TRUE,Sectigo Limited,2021-01-14T23:59:59+00:00,"swdallasnews.com,www.swdallasnews.com",200,TRUE,301,https://swdallasnews.com/,SW Dallas News,200,TRUE,301,https://swdallasnews.com/,SW Dallas News,swdallasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swdallasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swdallasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swgeorgianews.com,com,core,gTLD,2019-09-05T20:13:25+00:00,2019-10-25T14:54:36+00:00,2020-09-05T20:13:25+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,swgeorgianews.com.,"ns-1326.awsdns-37.org.,ns-1849.awsdns-39.co.uk.,ns-211.awsdns-26.com.,ns-865.awsdns-44.net.",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"swgeorgianews.com,www.swgeorgianews.com",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"swgeorgianews.com,www.swgeorgianews.com",503,TRUE,301,https://swgeorgianews.com/,503 Backend fetch failed,503,TRUE,301,https://swgeorgianews.com/,503 Backend fetch failed,swgeorgianews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swgeorgianews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swgeorgianews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swhoustonnews.com,com,core,gTLD,2019-08-30T15:05:36+00:00,2019-10-25T14:54:57+00:00,2020-08-30T15:05:36+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.213.234.4,swhoustonnews.com.,"ns-1503.awsdns-59.org.,ns-1552.awsdns-02.co.uk.,ns-544.awsdns-04.net.,ns-60.awsdns-07.com.",TRUE,Sectigo Limited,2021-01-14T23:59:59+00:00,"swhoustonnews.com,www.swhoustonnews.com",TRUE,Sectigo Limited,2021-01-14T23:59:59+00:00,"swhoustonnews.com,www.swhoustonnews.com",200,TRUE,301,https://swhoustonnews.com/,SW Houston News,200,TRUE,301,https://swhoustonnews.com/,SW Houston News,swhoustonnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swhoustonnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swhoustonnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swillinoisnews.com,com,core,gTLD,2016-01-27T18:55:57+00:00,2020-01-28T18:54:04+00:00,2021-01-27T18:55:57+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,35.170.88.147,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",2,"facebook-domain-verification=t3qxu46dm7jjuc8tcdic715hdv78hf,v=spf1 include:_spf.google.com ~all",v=spf1 include:_spf.google.com ~all,,1,35.170.88.147,swillinoisnews.com.,"ns-1450.awsdns-53.org.,ns-1746.awsdns-26.co.uk.,ns-425.awsdns-53.com.,ns-966.awsdns-56.net.",TRUE,Sectigo Limited,2020-10-03T23:59:59+00:00,"swillinoisnews.com,www.swillinoisnews.com",TRUE,Sectigo Limited,2020-10-03T23:59:59+00:00,"swillinoisnews.com,www.swillinoisnews.com",200,TRUE,301,https://swillinoisnews.com/,South West Illinois News,200,TRUE,301,https://swillinoisnews.com/,South West Illinois News,,,,,,,,,,,,,,,
swindiananews.com,com,core,gTLD,2019-09-05T20:13:47+00:00,2019-10-25T14:55:16+00:00,2020-09-05T20:13:47+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.218.216.245,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.218.216.245,swindiananews.com.,"ns-1094.awsdns-08.org.,ns-1743.awsdns-25.co.uk.,ns-289.awsdns-36.com.,ns-915.awsdns-50.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"swindiananews.com,www.swindiananews.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"swindiananews.com,www.swindiananews.com",200,TRUE,301,https://swindiananews.com/,SW Indiana News,200,TRUE,301,https://swindiananews.com/,SW Indiana News,swindiananews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swindiananews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swindiananews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swiowatimes.com,com,core,gTLD,2019-06-30T20:45:51+00:00,2019-08-27T12:56:50+00:00,2020-06-30T20:45:51+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.224.13.68,swiowatimes.com.,"ns-1444.awsdns-52.org.,ns-1700.awsdns-20.co.uk.,ns-70.awsdns-08.com.,ns-741.awsdns-28.net.",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swiowatimes.com,www.swiowatimes.com",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swiowatimes.com,www.swiowatimes.com",200,TRUE,301,https://swiowatimes.com/,SW Iowa Times,200,TRUE,301,https://swiowatimes.com/,SW Iowa Times,swiowatimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swiowatimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swiowatimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swkansasnews.com,com,core,gTLD,2019-09-05T20:13:32+00:00,2019-10-25T14:55:30+00:00,2020-09-05T20:13:32+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.224.13.68,swkansasnews.com.,"ns-1012.awsdns-62.net.,ns-1103.awsdns-09.org.,ns-160.awsdns-20.com.,ns-1720.awsdns-23.co.uk.",TRUE,Sectigo Limited,2021-01-18T23:59:59+00:00,"swkansasnews.com,www.swkansasnews.com",TRUE,Sectigo Limited,2021-01-18T23:59:59+00:00,"swkansasnews.com,www.swkansasnews.com",200,TRUE,301,https://swkansasnews.com/,SW Kansas News,200,TRUE,301,https://swkansasnews.com/,SW Kansas News,swkansasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swkansasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swkansasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swlouisiananews.com,com,core,gTLD,2019-09-05T20:13:28+00:00,2019-10-25T14:55:57+00:00,2020-09-05T20:13:28+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.213.234.4,swlouisiananews.com.,"ns-1477.awsdns-56.org.,ns-1562.awsdns-03.co.uk.,ns-202.awsdns-25.com.,ns-946.awsdns-54.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"swlouisiananews.com,www.swlouisiananews.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"swlouisiananews.com,www.swlouisiananews.com",200,TRUE,301,https://swlouisiananews.com/,Sw Louisiana News,200,TRUE,301,https://swlouisiananews.com/,Sw Louisiana News,swlouisiananews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swlouisiananews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swlouisiananews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swminnesotatoday.com,com,core,gTLD,2019-07-03T17:53:16+00:00,2019-08-27T12:57:05+00:00,2020-07-03T17:53:16+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.224.13.68,swminnesotatoday.com.,"ns-1129.awsdns-13.org.,ns-145.awsdns-18.com.,ns-1551.awsdns-01.co.uk.,ns-832.awsdns-40.net.",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swminnesotatoday.com,www.swminnesotatoday.com",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swminnesotatoday.com,www.swminnesotatoday.com",200,TRUE,301,https://swminnesotatoday.com/,SW Minnesota Today,200,TRUE,301,https://swminnesotatoday.com/,SW Minnesota Today,swminnesotatoday.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swminnesotatoday.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swminnesotatoday.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swmissnews.com,com,core,gTLD,2019-10-15T14:55:21+00:00,2019-10-25T14:56:17+00:00,2020-10-15T14:55:21+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.213.234.4,swmissnews.com.,"ns-1360.awsdns-42.org.,ns-1973.awsdns-54.co.uk.,ns-198.awsdns-24.com.,ns-968.awsdns-57.net.",TRUE,Sectigo Limited,2021-03-05T23:59:59+00:00,"swmissnews.com,www.swmissnews.com",TRUE,Sectigo Limited,2021-03-05T23:59:59+00:00,"swmissnews.com,www.swmissnews.com",200,TRUE,301,https://swmissnews.com/,SW Mississippi News,200,TRUE,301,https://swmissnews.com/,SW Mississippi News,swmissnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swmissnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swmissnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swmissourinews.com,com,core,gTLD,2019-07-03T17:53:32+00:00,2019-08-27T12:57:21+00:00,2020-07-03T17:53:32+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.224.13.68,swmissourinews.com.,"ns-1233.awsdns-26.org.,ns-1725.awsdns-23.co.uk.,ns-78.awsdns-09.com.,ns-969.awsdns-57.net.",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"swmissourinews.com,www.swmissourinews.com",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"swmissourinews.com,www.swmissourinews.com",200,TRUE,301,https://swmissourinews.com/,SW Missouri News,200,TRUE,301,https://swmissourinews.com/,SW Missouri News,swmissourinews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swmissourinews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swmissourinews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swmontanatimes.com,com,core,gTLD,2019-06-30T20:45:52+00:00,2019-09-19T18:58:40+00:00,2020-06-30T20:45:52+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,swmontanatimes.com.,"ns-1301.awsdns-34.org.,ns-2012.awsdns-59.co.uk.,ns-278.awsdns-34.com.,ns-986.awsdns-59.net.",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swmontanatimes.com,www.swmontanatimes.com",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swmontanatimes.com,www.swmontanatimes.com",200,TRUE,301,https://swmontanatimes.com/,Southwest Montana News,200,TRUE,301,https://swmontanatimes.com/,Southwest Montana News,swmontanatimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swmontanatimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swmontanatimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swnewmexiconews.com,com,core,gTLD,2019-09-04T20:54:38+00:00,2019-09-30T19:51:13+00:00,2020-09-04T20:54:38+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.219.182.20,swnewmexiconews.com.,"ns-1278.awsdns-31.org.,ns-1539.awsdns-00.co.uk.,ns-403.awsdns-50.com.,ns-921.awsdns-51.net.",TRUE,Sectigo Limited,2020-09-29T23:59:59+00:00,"swnewmexiconews.com,www.swnewmexiconews.com",TRUE,Sectigo Limited,2020-09-29T23:59:59+00:00,"swnewmexiconews.com,www.swnewmexiconews.com",200,TRUE,301,https://swnewmexiconews.com/,SW New Mexico News,200,TRUE,301,https://swnewmexiconews.com/,SW New Mexico News,swnewmexiconews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swnewmexiconews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swnewmexiconews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swoklahomanews.com,com,core,gTLD,2019-10-15T14:55:27+00:00,2019-10-25T14:56:54+00:00,2020-10-15T14:55:27+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.224.13.68,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.224.13.68,swoklahomanews.com.,"ns-1109.awsdns-10.org.,ns-140.awsdns-17.com.,ns-1584.awsdns-06.co.uk.,ns-890.awsdns-47.net.",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"swoklahomanews.com,www.swoklahomanews.com",TRUE,Sectigo Limited,2021-03-04T23:59:59+00:00,"swoklahomanews.com,www.swoklahomanews.com",200,TRUE,301,https://swoklahomanews.com/,SW Oklahoma News,200,TRUE,301,https://swoklahomanews.com/,SW Oklahoma News,swoklahomanews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swoklahomanews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swoklahomanews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swtennnews.com,com,core,gTLD,2019-10-15T14:55:21+00:00,2019-10-25T14:57:38+00:00,2020-10-15T14:55:21+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.213.234.4,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.213.234.4,swtennnews.com.,"ns-1068.awsdns-05.org.,ns-1739.awsdns-25.co.uk.,ns-5.awsdns-00.com.,ns-713.awsdns-25.net.",TRUE,Sectigo Limited,2021-03-05T23:59:59+00:00,"swtennnews.com,www.swtennnews.com",TRUE,Sectigo Limited,2021-03-05T23:59:59+00:00,"swtennnews.com,www.swtennnews.com",200,TRUE,301,https://swtennnews.com/,SW Tennessee News,200,TRUE,301,https://swtennnews.com/,SW Tennessee News,swtennnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swtennnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swtennnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swvalleytimes.com,com,core,gTLD,2019-07-03T17:53:25+00:00,2019-09-19T18:59:03+00:00,2020-07-03T17:53:25+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,swvalleytimes.com.,"ns-1312.awsdns-36.org.,ns-1836.awsdns-37.co.uk.,ns-325.awsdns-40.com.,ns-752.awsdns-30.net.",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swvalleytimes.com,www.swvalleytimes.com",TRUE,Sectigo Limited,2020-09-18T23:59:59+00:00,"swvalleytimes.com,www.swvalleytimes.com",200,TRUE,301,https://swvalleytimes.com/,SW Valley Times,200,TRUE,301,https://swvalleytimes.com/,SW Valley Times,swvalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swvalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swvalleytimes.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swvegasnews.com,com,core,gTLD,2019-09-04T20:54:40+00:00,2019-10-25T14:57:59+00:00,2020-09-04T20:54:40+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,swvegasnews.com.,"ns-1095.awsdns-08.org.,ns-120.awsdns-15.com.,ns-1888.awsdns-44.co.uk.,ns-718.awsdns-25.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"swvegasnews.com,www.swvegasnews.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"swvegasnews.com,www.swvegasnews.com",200,TRUE,301,https://swvegasnews.com/,SW Vegas News,200,TRUE,301,https://swvegasnews.com/,SW Vegas News,swvegasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swvegasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swvegasnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swvirginianews.com,com,core,gTLD,2019-08-30T15:05:18+00:00,2019-10-25T14:58:15+00:00,2020-08-30T15:05:18+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.212.144.110,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.212.144.110,swvirginianews.com.,"ns-1423.awsdns-49.org.,ns-1796.awsdns-32.co.uk.,ns-288.awsdns-36.com.,ns-638.awsdns-15.net.",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"swvirginianews.com,www.swvirginianews.com",TRUE,Sectigo Limited,2021-03-03T23:59:59+00:00,"swvirginianews.com,www.swvirginianews.com",503,TRUE,301,https://swvirginianews.com/,503 Backend fetch failed,503,TRUE,301,https://swvirginianews.com/,503 Backend fetch failed,swvirginianews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swvirginianews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swvirginianews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swwisconsinnews.com,com,core,gTLD,2019-06-30T20:46:41+00:00,2019-08-27T12:58:29+00:00,2020-06-30T20:46:41+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.218.216.245,,,5,"1 aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.",,,,,1,3.218.216.245,swwisconsinnews.com.,"ns-1029.awsdns-00.org.,ns-1969.awsdns-54.co.uk.,ns-328.awsdns-41.com.,ns-657.awsdns-18.net.",TRUE,Sectigo Limited,2021-01-18T23:59:59+00:00,"swwisconsinnews.com,www.swwisconsinnews.com",TRUE,Sectigo Limited,2021-01-18T23:59:59+00:00,"swwisconsinnews.com,www.swwisconsinnews.com",200,TRUE,301,https://swwisconsinnews.com/,SW Wisconsin News,200,TRUE,301,https://swwisconsinnews.com/,SW Wisconsin News,swwisconsinnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swwisconsinnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swwisconsinnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
swwyomingnews.com,com,core,gTLD,2019-09-04T20:54:35+00:00,2019-10-25T14:58:36+00:00,2020-09-04T20:54:35+00:00,TRUE,"GoDaddy.com, LLC",TRUE,"clientDeleteProhibited,clientRenewProhibited,clientTransferProhibited,clientUpdateProhibited",,1,3.219.182.20,,,5,"1 aspmx.l.google.com.,5 alt2.aspmx.l.google.com.,5 alt1.aspmx.l.google.com.,10 alt4.aspmx.l.google.com.,10 alt3.aspmx.l.google.com.",,,,,1,3.219.182.20,swwyomingnews.com.,"ns-141.awsdns-17.com.,ns-1514.awsdns-61.org.,ns-1634.awsdns-12.co.uk.,ns-534.awsdns-02.net.",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"swwyomingnews.com,www.swwyomingnews.com",TRUE,Sectigo Limited,2021-03-02T23:59:59+00:00,"swwyomingnews.com,www.swwyomingnews.com",200,TRUE,301,https://swwyomingnews.com/,SW Wyoming News,200,TRUE,301,https://swwyomingnews.com/,SW Wyoming News,swwyomingnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US,1.48062426,swwyomingnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC",swwyomingnews.com@domainsbyproxy.com,Registration Private,"Domains By Proxy, LLC"
