"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"GuphTdI0MYFpcGa88hZooJTJJ5uC1vG1GOPQTPK+u0=","GuphTdI0MYFpcGa88hZooJTJJ5uC1vG1GOPQTPK+u0=","GuphTdI0MYFpcGa88hZooJTJJ5uC1vG1GOPQTPK+u0=","Monterrey, Nuevo León","Arquitectura 
Amigo de corazón y enemigo de quien me hace daño. Lo primero mi familia. NO DM  NO PORNO","","1559","2274","2018-05-01","es"
"HMHtYpWHNniEiaJn4ZoRdDt2UiDgAcvKDREJao4Ey4=","HMHtYpWHNniEiaJn4ZoRdDt2UiDgAcvKDREJao4Ey4=","HMHtYpWHNniEiaJn4ZoRdDt2UiDgAcvKDREJao4Ey4=","Michoacán de Ocampo, México","Abogada especializada en derecho civil y familiar.","","1663","2238","2014-07-05","es"
"frV7R3ElO9M3npJwDmO2PdWbuLMDrIvMYiyNiDFu1o=","frV7R3ElO9M3npJwDmO2PdWbuLMDrIvMYiyNiDFu1o=","frV7R3ElO9M3npJwDmO2PdWbuLMDrIvMYiyNiDFu1o=","","Estudiante de diseño
@UvitaDC","","605","289","2021-03-25","en"
"XU3Ak1Sj3PSOj6AcbSWmLp65g+X48czuBkiYMURkt4=","XU3Ak1Sj3PSOj6AcbSWmLp65g+X48czuBkiYMURkt4=","XU3Ak1Sj3PSOj6AcbSWmLp65g+X48czuBkiYMURkt4=","México","Estudiante Filosofía y Letras.
comprometido por un mundo libre.
SiguemeYTeSigo. No quito el follow.","","673","658","2020-09-25","es"
"iW77BTrpc8vfET5fdBatr4iI7xQd3tdFSfBDSOzyXho=","iW77BTrpc8vfET5fdBatr4iI7xQd3tdFSfBDSOzyXho=","iW77BTrpc8vfET5fdBatr4iI7xQd3tdFSfBDSOzyXho=","por allá 👉 ","Fino y Arrogante.","https://t.co/Zh0eDEipAX","264","268","2020-09-04","es"
"3llJ9EK4LZ+yYGQbu7b0nOHdxtV7Go2gu+UyGQgS0c=","3llJ9EK4LZ+yYGQbu7b0nOHdxtV7Go2gu+UyGQgS0c=","3llJ9EK4LZ+yYGQbu7b0nOHdxtV7Go2gu+UyGQgS0c=","","JUGUETES SEXUALES Y LENCERÍA🔞
🛍️TIENDA VIRTUAL
📍Domicilios a Barranquilla y Soledad🏡
💰Pago contraentrega💰
Atención al WhatsApp y al Dm📩
📲 3108433163","https://t.co/p4EAeRZIPK","39","237","2021-03-19","es"
"WU211JpbqsYYdIw1ot24pCU1fFjrU1216tjdFU6YRIk=","WU211JpbqsYYdIw1ot24pCU1fFjrU1216tjdFU6YRIk=","WU211JpbqsYYdIw1ot24pCU1fFjrU1216tjdFU6YRIk=","Bogotá Colombia","Musica, fútbol y Rumba","","18","65","2017-11-13","es"
"wccJa+3EWxFwZkKeGag50YQC7ldfQsausaO6S4O5EMs=","wccJa+3EWxFwZkKeGag50YQC7ldfQsausaO6S4O5EMs=","wccJa+3EWxFwZkKeGag50YQC7ldfQsausaO6S4O5EMs=","","","","125","121","2020-09-21","es"
"neuat9bwrY9ji+OJTwo7a2I2ryGxU8RDtPROUq0g5FQ=","neuat9bwrY9ji+OJTwo7a2I2ryGxU8RDtPROUq0g5FQ=","neuat9bwrY9ji+OJTwo7a2I2ryGxU8RDtPROUq0g5FQ=","Bogotá, D.C., Colombia","Amante s la música, la literatura y el Cine.","","28","90","2017-10-11","es"
"XmTUNv9Bj0bKtf24k+0i3T6QWEPJQq2iWoPppEnMYB4=","XmTUNv9Bj0bKtf24k+0i3T6QWEPJQq2iWoPppEnMYB4=","XmTUNv9Bj0bKtf24k+0i3T6QWEPJQq2iWoPppEnMYB4=","","","","510","214","2021-03-26","en"
"+zsYJDWxlxsl3hQBpW1cUOn2p4KAVFE33EJQM9C8I=","+zsYJDWxlxsl3hQBpW1cUOn2p4KAVFE33EJQM9C8I=","+zsYJDWxlxsl3hQBpW1cUOn2p4KAVFE33EJQM9C8I=","México","","","397","231","2021-03-25","es"
"GSlFBWGLK5RbzKNFW0LSPa+mOb7g0iBgFQfk4GSWIc=","GSlFBWGLK5RbzKNFW0LSPa+mOb7g0iBgFQfk4GSWIc=","GSlFBWGLK5RbzKNFW0LSPa+mOb7g0iBgFQfk4GSWIc=","","spider  Instagram: angelrogd","","266","258","2020-06-18","en"
"7io9TVCSrMnjAyztK4k+iAdNKMp16BD9y12YoW3MMcU=","7io9TVCSrMnjAyztK4k+iAdNKMp16BD9y12YoW3MMcU=","7io9TVCSrMnjAyztK4k+iAdNKMp16BD9y12YoW3MMcU=","Venezuela. Aragua","Informática, Software Libre 🇻🇪","","109","48","2014-07-28","es"
"p+o9QAqajQEIOR47dmFZFFhSItmqLX5a+a91hhuokT0=","p+o9QAqajQEIOR47dmFZFFhSItmqLX5a+a91hhuokT0=","p+o9QAqajQEIOR47dmFZFFhSItmqLX5a+a91hhuokT0=","","","","0","12","2021-05-04","en"
"pkOJOscP2EQ3tPVjxSbU8hESu24fSIpuo6IVR7TUvqM=","pkOJOscP2EQ3tPVjxSbU8hESu24fSIpuo6IVR7TUvqM=","pkOJOscP2EQ3tPVjxSbU8hESu24fSIpuo6IVR7TUvqM=","","","","0","7","2021-05-07","en"
"KeaYjvrCsUoANUhdPdBfYAHX5Js8vKEV4TFYFkk64=","KeaYjvrCsUoANUhdPdBfYAHX5Js8vKEV4TFYFkk64=","KeaYjvrCsUoANUhdPdBfYAHX5Js8vKEV4TFYFkk64=","","amigable.","","45","97","2021-02-19","en"
"WfhFZYCYTR1Tx1uyzrXBy9JQhRwUZOQEZYIFPETA8=","WfhFZYCYTR1Tx1uyzrXBy9JQhRwUZOQEZYIFPETA8=","WfhFZYCYTR1Tx1uyzrXBy9JQhRwUZOQEZYIFPETA8=","","Siempre así... 😀","","97","97","2021-02-21","en"
"HvOWp9mEgz8RA9mj7ZMXQ2bT+vMqUPzCTG0CLTkrKM=","HvOWp9mEgz8RA9mj7ZMXQ2bT+vMqUPzCTG0CLTkrKM=","HvOWp9mEgz8RA9mj7ZMXQ2bT+vMqUPzCTG0CLTkrKM=","Tlaxcala, México","25| Tlx-GDL| la historia sigue escribiéndose","","359","173","2021-02-19","en"
"nv5erQ6HZ14q+LdOfqRAHG6b5JSIOjs9vh6kqqoUFs=","nv5erQ6HZ14q+LdOfqRAHG6b5JSIOjs9vh6kqqoUFs=","nv5erQ6HZ14q+LdOfqRAHG6b5JSIOjs9vh6kqqoUFs=","","","","498","201","2021-03-25","en"
"GE1cMYXEeK3VglcreG1GTU3fAMWYX8xWjlt5eMoNYh0=","GE1cMYXEeK3VglcreG1GTU3fAMWYX8xWjlt5eMoNYh0=","GE1cMYXEeK3VglcreG1GTU3fAMWYX8xWjlt5eMoNYh0=","","Ambivertido, Leal a mis causas..","","97","201","2021-03-21","es"
"PrcfKG07Ua8vVmWkkf0PWKFiFnvbcNHM7pDQ8TXGOps=","PrcfKG07Ua8vVmWkkf0PWKFiFnvbcNHM7pDQ8TXGOps=","PrcfKG07Ua8vVmWkkf0PWKFiFnvbcNHM7pDQ8TXGOps=","México","Perderemos o ganaremos pero igual lo festejaremos... 

Me gusta el beis y el softbol.","","505","780","2020-08-19","es"
"akuxKPZRyptNDeYCORWZ0ULRYSORvps2uP5PEsvMo4U=","akuxKPZRyptNDeYCORWZ0ULRYSORvps2uP5PEsvMo4U=","akuxKPZRyptNDeYCORWZ0ULRYSORvps2uP5PEsvMo4U=","","Me gusta socializar.","","536","414","2020-02-12","es"
"QIRAr7UoCBCWBpih4O0cgc8hj2irzLaDmnJGxbP8+A=","QIRAr7UoCBCWBpih4O0cgc8hj2irzLaDmnJGxbP8+A=","QIRAr7UoCBCWBpih4O0cgc8hj2irzLaDmnJGxbP8+A=","Valledupar, Colombia","","","53","152","2017-10-11","es"
"dmcCvoq0EDkIG+TcHXCUuEJk0chVRoCxZsHoQ+qEDUY=","dmcCvoq0EDkIG+TcHXCUuEJk0chVRoCxZsHoQ+qEDUY=","dmcCvoq0EDkIG+TcHXCUuEJk0chVRoCxZsHoQ+qEDUY=","","","","13","6","2021-04-21","es"
"jfIoYTzjdWlSAZUJITZ41hdJjNVRSgoJ9tkcKARtQ=","jfIoYTzjdWlSAZUJITZ41hdJjNVRSgoJ9tkcKARtQ=","jfIoYTzjdWlSAZUJITZ41hdJjNVRSgoJ9tkcKARtQ=","","Ayer ya es pasado","","1573","7","2012-07-06","es"
"T6V+bXpMtAEEzQ8PSmLTdz1cI6KrgOvbWRbkSJWetk=","T6V+bXpMtAEEzQ8PSmLTdz1cI6KrgOvbWRbkSJWetk=","T6V+bXpMtAEEzQ8PSmLTdz1cI6KrgOvbWRbkSJWetk=","Coyoacán, Distrito Federal","","","544","191","2021-02-17","en"
"sIb1ILvgFjHxnXrFeF2LNiD1G5LS00JBjsNUskJyUgY=","sIb1ILvgFjHxnXrFeF2LNiD1G5LS00JBjsNUskJyUgY=","sIb1ILvgFjHxnXrFeF2LNiD1G5LS00JBjsNUskJyUgY=","","“quiero ver amanecer, del otro lado ver amanecer... si aún sigo vivo”","","4356","4671","2018-07-31","es"
